"","Length","Symbol","logFC","logCPM","F","PValue","FDR"
"100042150",2839,"Nrg2",2.33235024289928,4.50318630128496,228.736167280867,1.91601002480452e-09,3.33492189317364e-07
"226442",5275,"Zfp281",1.41787847678277,6.008576766844,234.44333148482,2.03592812276285e-09,3.5047048398989e-07
"54132",1505,"Pdlim1",-2.03113622644442,5.40722978829973,232.689916195809,2.1281741719659e-09,3.62367917433107e-07
"13835",3273,"Epha1",1.76108062631749,5.57947831574906,230.136389587482,2.2713277596552e-09,3.82413102022569e-07
"12716",1589,"Ckmt1",3.10406998254793,4.97590975534883,229.423936376665,2.31329496162029e-09,3.82413102022569e-07
"74103",2980,"Nebl",1.75556227149513,4.49797241391382,225.608870161908,2.34958834541573e-09,3.82413102022569e-07
"16012",1289,"Igfbp6",2.63583401382708,3.68345415011563,229.007745028666,2.38053279860596e-09,3.82413102022569e-07
"76441",6045,"Daam2",2.49538926679617,5.12350563079676,227.905751760115,2.40708414757584e-09,3.82413102022569e-07
"12389",2767,"Cav1",2.76184016301601,9.3976068218598,227.822716405527,2.41080263423616e-09,3.82413102022569e-07
"54135",2177,"Lsr",-1.64489912986035,5.29739355052909,227.726808302334,2.41678245133957e-09,3.82413102022569e-07
"74002",4605,"Psd2",1.77831004029065,5.22538249893711,181.490606483647,2.6030748405852e-09,4.07771673777672e-07
"109700",5984,"Itga1",2.55762891618595,6.34060283113846,224.195972735043,2.65169573842656e-09,4.11275383588634e-07
"22704",4637,"Zfp46",1.57773105814268,6.45858254343776,222.596954668858,2.76391754315119e-09,4.2447812072023e-07
"20192",15410,"Ryr3",3.02674935527994,3.75441552680356,202.577148860532,2.83756276963229e-09,4.31557483362036e-07
"77590",4265,"Chst15",1.56876753190067,5.28511388848231,221.389114712298,2.97763682784632e-09,4.48506547194352e-07
"12740",1812,"Cldn4",-4.60475399543032,9.87836657624822,218.857805006057,3.05492194244342e-09,4.51536433104635e-07
"235505",5867,"Cd109",3.30091352492754,4.59243480380768,219.200299699084,3.0766385275772e-09,4.51536433104635e-07
"13056",2474,"Cyb561",-1.80641677514549,5.82897576236704,218.055867407786,3.12054166647693e-09,4.51536433104635e-07
"13180",810,"Pcbd1",2.3849187081752,3.17494886655043,218.001902588967,3.13166825159257e-09,4.51536433104635e-07
"246228",3140,"Vwa1",1.5600844373232,7.13952123275278,217.502679024112,3.16887064250999e-09,4.51536433104635e-07
"18213",5171,"Ntrk3",2.92421398769748,7.61967023806857,217.701689736241,3.17069949834088e-09,4.51536433104635e-07
"17931",3403,"Ppp1r12a",2.07769340762124,7.93118530195584,216.872592248523,3.22191388450624e-09,4.54696225232345e-07
"100042194",2037,"Gm13446",5.34186141134616,0.940179397450444,160.74972789793,3.25665517536522e-09,4.55495565375858e-07
"55987",3506,"Cpxm2",1.45879931628152,6.00844156660561,218.025613898426,3.35663408640479e-09,4.62523190879196e-07
"242083",3962,"Ppm1l",3.14445774065741,5.0450347871017,215.27271555792,3.36595236260634e-09,4.62523190879196e-07
"21753",2442,"Tes",1.56926080259151,7.83912142690366,214.700142538423,3.41840026347588e-09,4.65645566324779e-07
"16669",1375,"Krt19",2.25621649407141,9.6239606768576,213.143490115016,3.56776237094161e-09,4.81801702937935e-07
"74747",1685,"Ddit4",-2.13842296826629,7.16420342071795,212.391155896315,3.64266916829762e-09,4.85852063641806e-07
"12994",1597,"Csn3",3.1726216297208,13.4606078963203,211.724589817732,3.71055722032924e-09,4.85852063641806e-07
"12035",8102,"Bcat1",-3.83456324100546,1.74400513586526,130.862023578932,3.72169417192728e-09,4.85852063641806e-07
"109648",547,"Npy",-4.48338428411441,1.78562301170566,322.849663571056,3.72181599980956e-09,4.85852063641806e-07
"228543",1657,"Rhov",-4.72552975238559,5.45245103698973,209.745107135085,3.89779610350348e-09,5.0461963604448e-07
"68728",3934,"Trp53inp2",1.3651369270988,6.74216096260216,209.452496328928,3.95327922970386e-09,5.07607533879598e-07
"71406",4086,"Spaar",3.95033336057741,2.29676334910233,211.006645509733,4.00950799737266e-09,5.10641811210103e-07
"20750",1658,"Spp1",3.04101863135919,12.962879589918,208.028364476025,4.11482132728286e-09,5.19828032999081e-07
"109594",1071,"Lmo1",-1.87210915180075,3.96678199129451,208.933669342894,4.18911265118973e-09,5.24979597447097e-07
"12051",1835,"Bcl3",-1.49545392785471,7.18388522162626,206.612893136423,4.28301402199097e-09,5.27278821027467e-07
"21414",2238,"Tcf7",-1.97402416389088,4.46753787874352,181.884798708201,4.29982372412751e-09,5.27278821027467e-07
"71780",1838,"Isyna1",-1.79146966224765,6.04954268885392,206.188400425354,4.33502029104228e-09,5.27278821027467e-07
"19228",2721,"Pth1r",3.19421197244765,1.326728765828,208.985443402352,4.34209817507457e-09,5.27278821027467e-07
"63913",3939,"Niban1",1.86800743751713,8.49424683252096,202.626911831849,4.80261070967972e-09,5.76514467817208e-07
"70747",4362,"Tspan2",1.69135796706911,6.45073666840031,202.48581463496,4.82115514101847e-09,5.76514467817208e-07
"108653",4017,"Rimklb",-3.33360308476628,0.87830005803975,166.799409332281,5.03723754823553e-09,5.977903499478e-07
"77032",1587,"Tstd3",3.45480827534704,0.912779507166634,201.662201929686,5.18033386236725e-09,6.10149849278067e-07
"23921",2848,"Sh2b2",-2.34612282048446,3.26395441265788,199.258806354768,5.30668857005633e-09,6.20367734700988e-07
"14184",4399,"Fgfr3",-2.47801282626224,4.41518186025743,198.415953305429,5.43658017676129e-09,6.28250798321042e-07
"18703",3849,"Pigr",5.74027470899059,8.97634156587815,198.434480501889,5.45433185902724e-09,6.28250798321042e-07
"100862072",2421,"Gm21451",4.19408532742324,3.35047458482483,199.377665208527,5.58428222295253e-09,6.38523949069718e-07
"20732",2275,"Spint1",-1.95743379040432,6.46397381747442,194.458981021537,6.10943994082665e-09,6.93509975891663e-07
"23828",1607,"Popdc1",3.43090214486957,2.32674907305386,214.149558173125,6.17380109489661e-09,6.95774058644283e-07
"16565",9119,"Kif21b",3.17123120505465,3.98583039962549,192.810898780208,6.42299991681549e-09,7.18687812120819e-07
"17131",4441,"Smad7",-2.06691041305366,7.26482202274781,191.98888780096,6.58333207352673e-09,7.30582940749427e-07
"70784",3877,"Rasl12",3.02529605760881,4.79162013485664,193.290659057965,6.62258395061721e-09,7.30582940749427e-07
"18104",1552,"Nqo1",2.28741127366097,4.33372201624993,191.523532782912,6.71305873915751e-09,7.35385070971346e-07
"170638",4652,"Hpcal4",2.93698694688715,4.69358506339946,177.094447668337,6.93021856998249e-09,7.53676257497829e-07
"20525",2573,"Slc2a1",-1.3585288159742,8.11151876335424,190.091646428177,6.97625645306002e-09,7.53676257497829e-07
"14181",1159,"Fgfbp1",3.95857200052539,0.365087696325449,152.592343703196,7.14897520257128e-09,7.67045866769035e-07
"241197",3490,"Serpinb10",-2.54174811134369,1.81749207915579,207.068137082228,7.48074754765948e-09,7.97183063497182e-07
"20249",4837,"Scd1",2.35787136781556,12.0014486910052,187.083777708034,7.65701048782611e-09,8.01703727152135e-07
"432466",1550,"Gm5424",-2.33801931128917,4.78912260388032,186.836642834449,7.7216352123429e-09,8.01703727152135e-07
"17762",5387,"Mapt",1.78815155906488,4.06171198850927,188.124575491739,7.72812823270545e-09,8.01703727152135e-07
"100503041",3903,"Pdzd7",2.24282932362143,3.56126072722313,186.698611165992,7.75400893046975e-09,8.01703727152135e-07
"328451",3224,"Gm5088",-1.24106928095725,6.10759565514152,186.458174174012,7.80814965594518e-09,8.01703727152135e-07
"74376",8280,"Myo18b",4.5342993337073,-0.328639882323077,148.759603625529,7.83023748830365e-09,8.01703727152135e-07
"66116",1011,"Nat8f1",2.98405811702736,2.20411066484788,184.304809331531,8.38272696861676e-09,8.52697519242738e-07
"14062",3296,"F2r",-1.31517043621845,4.98109342554591,183.596609094651,8.54566065425772e-09,8.60858059428555e-07
"54189",5423,"Rabep1",1.37880437781283,5.33741197024878,183.497459768019,8.57286034285698e-09,8.60858059428555e-07
"230721",3019,"Pabpc4",-1.34141200636092,6.56939197646411,181.668399329874,9.0872318397537e-09,9.02050539549214e-07
"54711",5407,"Plagl2",-1.82374241155929,3.78190510345434,181.480841009742,9.14432163332429e-09,9.02050539549214e-07
"21961",9966,"Tns1",2.82139367841354,8.89824247787417,181.435719877572,9.15582737237951e-09,9.02050539549214e-07
"12799",2678,"Cnp",1.53020247555946,6.28623124880696,180.279326120346,9.50272211179043e-09,9.26349113463639e-07
"20528",2822,"Slc2a4",1.70035174505196,5.71822020268649,180.370070038662,9.52072820093494e-09,9.26349113463639e-07
"22417",3823,"Wnt4",2.93485897826797,5.42608042864788,179.238526077231,9.82933374199764e-09,9.45298902059157e-07
"277010",3077,"Marveld1",1.50210821395446,5.805812121603,179.077977815522,9.88011927661095e-09,9.45298902059157e-07
"70598",4207,"Filip1",1.76070359963628,3.7191216423696,145.183191749263,9.89652217923408e-09,9.45298902059157e-07
"52666",2387,"Arhgef25",1.69426254212584,6.41366793206293,178.601594580655,1.00350786691458e-08,9.49796059907449e-07
"71947",4996,"Tmem94",1.57001322970168,5.50350359247344,178.507939826899,1.00648672802194e-08,9.49796059907449e-07
"19207",3549,"Ptch2",-2.86165064287292,2.20229489663188,180.349932801119,1.01806340082128e-08,9.50967439902758e-07
"18612",2336,"Etv4",-3.08158222011154,4.17312892870649,178.026905753457,1.0249760381467e-08,9.50967439902758e-07
"215384",7930,"Fcgbp",-4.97687423419212,9.55885852001332,177.927519155203,1.02593997665858e-08,9.50967439902758e-07
"101612",1902,"Grwd1",-2.10374797904082,4.91280387711031,177.292069878463,1.04738952722613e-08,9.6282036907566e-07
"14063",2768,"F2rl1",-1.96715189919979,5.61901764048631,177.187504122359,1.05102000071457e-08,9.6282036907566e-07
"16560",8257,"Kif1a",-2.66913558435704,3.25250726051652,177.098568484559,1.06323765004931e-08,9.68349871396656e-07
"331474",4766,"Rtl5",-2.9412713287878,3.87516569170901,176.049525723373,1.09139292237306e-08,9.88246828264395e-07
"22359",8308,"Vldlr",2.28294063413389,5.3083485887375,175.632946626435,1.10627075709354e-08,9.95961575279903e-07
"18709",3159,"Pik3r2",1.42069842198444,5.80194593942291,175.237840017077,1.12077685724999e-08,1.00325539821835e-06
"13506",4416,"Dsc2",-2.31359343020778,3.6845754984249,174.533914392737,1.14793014030374e-08,1.01674887548451e-06
"373864",7635,"Col27a1",3.10199790347694,5.32065047967151,174.616372663724,1.14883211593207e-08,1.01674887548451e-06
"107589",7809,"Mylk",2.20015596185316,10.3090738082976,174.007485093948,1.16786424805266e-08,1.02778614863735e-06
"15200",2375,"Hbegf",-3.10079714939584,7.53567478284861,173.828055910114,1.17459333491837e-08,1.02793321740202e-06
"19041",6277,"Ppl",1.86051358530401,6.96979511092657,173.436022431517,1.19010672411886e-08,1.03572343518455e-06
"217294",1952,"BC006965",1.78939997276691,4.68361710540637,173.055156198275,1.20571262841701e-08,1.0382698035648e-06
"22776",3501,"Zim1",3.08207371745888,0.814231955494347,164.112589148776,1.20628856845703e-08,1.0382698035648e-06
"171171",1770,"Ntng2",1.52502299396975,3.58237201944581,117.913720606776,1.2284445088062e-08,1.05101198597332e-06
"320404",5101,"Itpkb",1.93025150682166,6.54270211261955,172.245876336907,1.23865824188641e-08,1.05101198597332e-06
"110829",4941,"Lims1",1.15726204078987,6.58591573972787,172.184394775378,1.24122638804103e-08,1.05101198597332e-06
"65086",2494,"Lpar3",-5.25815256367249,-0.491859492730811,166.532601087407,1.24792996738614e-08,1.05101198597332e-06
"56323",2309,"Dnajb5",1.53457937832778,5.23233033420926,170.971630674787,1.29358711171372e-08,1.08282388443679e-06
"231162",974,"Cytl1",-4.14015789979283,1.50323616975896,140.408446035528,1.29952690886765e-08,1.08282388443679e-06
"12297",3120,"Cacnb3",1.78915376182484,5.93185729610586,170.181891936016,1.32846648558733e-08,1.09138132872924e-06
"12319",5722,"Car8",-3.07438656628027,3.96874516496663,169.979908619574,1.33854638741568e-08,1.09138132872924e-06
"68239",1547,"Krt42",-2.81620124472994,4.08554304124327,151.859666391604,1.34131736708332e-08,1.09138132872924e-06
"64058",1901,"Perp",1.54921170442287,8.44573446598681,169.857518983942,1.34321299235472e-08,1.09138132872924e-06
"243912",1325,"Hspb6",2.92844257856797,4.60799908841568,169.839228275847,1.3450313532418e-08,1.09138132872924e-06
"170484",3108,"Nphs2",3.37455192194576,1.06657712181236,117.309103350468,1.35159896440136e-08,1.09138132872924e-06
"55983",4106,"Pdzrn3",-2.89717619809639,5.25176060120987,169.471834963426,1.36114882215138e-08,1.09345622046161e-06
"215999",2872,"Mcu",1.56334657581316,4.2702274919468,169.203086429702,1.37380940037139e-08,1.09799613555193e-06
"66039",2355,"Tmem254",1.68479443384704,4.75299188583507,168.709229482831,1.39712856529719e-08,1.11096543022236e-06
"94352",5180,"Loxl2",4.25626710760231,3.91996008034878,169.084544870928,1.40521360735209e-08,1.11175106864497e-06
"57435",5755,"Plin4",4.06145042755588,5.72689451428143,167.645423810549,1.45322843776202e-08,1.14110414894723e-06
"71819",3426,"Kif23",-3.45323345483897,3.66068700665956,167.347813040115,1.46527698846082e-08,1.14110414894723e-06
"629378",2828,"Dact3",2.02631991188303,4.98827144426062,168.752043902108,1.47067865555253e-08,1.14110414894723e-06
"18985",2566,"Pou2af1",2.80402265415184,1.87408739086383,101.291614303034,1.47145252529423e-08,1.14110414894723e-06
"77963",4242,"Hook1",-2.31420012576581,5.78389267463712,167.029336865734,1.4806509333395e-08,1.1412896862035e-06
"116701",2656,"Fgfrl1",1.5084261090372,6.62157759498148,166.924836965806,1.48626298107573e-08,1.1412896862035e-06
"12409",1021,"Cbr2",1.90504636749639,6.81412249577902,166.623291593752,1.50166555962252e-08,1.14749224348716e-06
"338370",7115,"Nalcn",-5.66671923073028,1.64433325534765,164.969190686649,1.53111446253592e-08,1.16431592503035e-06
"58521",2544,"Eid1",1.32450380585462,6.23756931924984,165.864846657994,1.54179810560321e-08,1.1667761992403e-06
"20564",4996,"Slit3",1.44413199529311,6.0676338234133,165.728378830736,1.56117555765759e-08,1.17576034186087e-06
"17260",6565,"Mef2c",1.72935079118892,5.1740334807973,166.031220749692,1.58696617894903e-08,1.18946532025055e-06
"72027",2226,"Slc39a4",-3.00944567514374,4.28231998987161,164.668957058592,1.6119624764609e-08,1.20244724732191e-06
"66422",634,"Dctpp1",-2.32208110346963,3.89831491387055,163.92701234311,1.65080290312432e-08,1.22558424063708e-06
"23790",3436,"Coro1c",1.63928207597915,5.14808610383804,163.229936287301,1.69211282159339e-08,1.24702380274378e-06
"13167",745,"Dbi",1.61909900097126,7.89345272114938,163.162673888653,1.69560210650766e-08,1.24702380274378e-06
"67111",2424,"Naaa",2.26059240442978,3.74006514176786,162.165858118721,1.75724950855264e-08,1.27927470900764e-06
"241727",4689,"Snph",2.63530476967503,2.96102159098779,162.155018498441,1.76174536412348e-08,1.27927470900764e-06
"100503361",531,"Tmem95",-2.12716688863301,2.42788714550128,133.138592111852,1.77032885677245e-08,1.27927470900764e-06
"12558",4646,"Cdh2",2.25760471483564,4.0648687484821,162.576717718022,1.7721200884434e-08,1.27927470900764e-06
"108897",2953,"Aif1l",-1.81741204479354,3.20207024596375,156.160461374781,1.79317105843559e-08,1.28853323992631e-06
"211945",6439,"Plekhh1",-2.8212297184338,3.87687727030087,161.111013208625,1.82528367046861e-08,1.30561957524615e-06
"12778",2579,"Ackr3",1.70946040449473,7.47005162399897,160.563572643624,1.86068101859153e-08,1.32488946164711e-06
"228359",3331,"Arhgap1",1.87361111913374,7.27603834672133,160.311447324588,1.87758715338169e-08,1.3308779528382e-06
"76820",4850,"Cyria",1.93663220280937,5.48194782032357,160.982010313324,1.89379648186186e-08,1.33589152752784e-06
"14758",5142,"Gpm6b",1.62580798590084,6.08683892736835,159.957594916455,1.90171599514017e-08,1.33589152752784e-06
"103712",1598,"6330403K07Rik",-3.27254058993409,2.01178493322615,155.737678152405,1.96973622469437e-08,1.37749633749273e-06
"217463",6226,"Snx13",1.19868790414187,5.42345272761497,158.697038228586,1.99065904027701e-08,1.38594106070842e-06
"260409",1967,"Cdc42ep3",1.55335467573769,6.33463677538696,158.196948867249,2.0273300294464e-08,1.39947871006646e-06
"269120",2074,"Optc",2.7498549621462,3.14038222430388,173.615435637738,2.02797106406056e-08,1.39947871006646e-06
"68203",4348,"Diras2",2.20286627599894,2.17717048564323,121.604669382484,2.05461348573929e-08,1.41164562518009e-06
"52389",4758,"Adgra1",6.11007278679417,0.472581264145705,125.154832663806,2.076915613332e-08,1.41658668970078e-06
"72287",1559,"Plekhf1",2.24185579197404,5.52618093595148,157.496600836495,2.07989108605924e-08,1.41658668970078e-06
"68026",2387,"Pclaf",-4.98750441887711,3.26970009586201,158.077268795535,2.09209593151142e-08,1.41873085571976e-06
"11754",4396,"Aoc3",2.10296630367562,6.86890770050648,157.202875081162,2.10828524435514e-08,1.42030923776494e-06
"77011",7199,"Ticrr",-3.80166834904383,2.45110868469201,157.768032072804,2.11653313850093e-08,1.42030923776494e-06
"20502",4157,"Slc16a2",-1.4076429936761,4.86569430284401,156.956113418258,2.12162375765718e-08,1.42030923776494e-06
"19299",3399,"Abcd3",1.1204125852006,6.72190231119875,156.17708609584,2.18334271901054e-08,1.45167032163566e-06
