"","Length","Symbol","logFC","logCPM","F","PValue","FDR"
"319182",381,"H2bc9",-21.7385638417503,-1.576823697596,8316.8257332881,5.32338741196033e-22,2.24097278938624e-19
"18766",7058,"Pkdrej",-24.5571202123522,-1.69508189378341,4745.18131003114,5.37445592508463e-22,2.24097278938624e-19
"72607",4686,"Usp13",-24.0382359353733,2.14102921098235,6947.28833094839,5.43612933269564e-22,2.24097278938624e-19
"331063",2312,"Gsdmc2",-25.3746981844612,-1.28674486099191,5248.65269294732,5.91996662204181e-22,2.37785325985346e-19
"23792",6879,"Adam23",-24.038577574899,-1.11262603545181,5466.73099730842,6.500058859205e-22,2.50477613417357e-19
"13507",5305,"Dsc3",-23.6573280079104,2.3914752646625,7898.05502559355,6.55574985643896e-22,2.50477613417357e-19
"78390",3286,"Pla2g4d",-23.6576683493638,-1.37823826276309,4818.64118994674,7.24999792845768e-22,2.65232505061566e-19
"215257",1647,"Il36g",-25.3750425294028,-1.14009002246233,6009.19411545289,7.41754461734234e-22,2.65232505061566e-19
"20607",3928,"Sstr3",-22.7106843597272,0.554699849564947,7099.29481314409,7.44987566084194e-22,2.65232505061566e-19
"723853",112,"Mir365-2",-24.557463159238,-1.8734330546122,5687.27091088384,8.00996944580349e-22,2.7883593637447e-19
"171171",1770,"Ntng2",-23.1078355777172,3.58237201944581,6671.09381327361,8.38240979108374e-22,2.85457498646363e-19
"75019",1665,"Rnase10",-25.3746981844612,-1.07162361009296,5839.44478473419,9.46548231872931e-22,3.13358114073098e-19
"319454",1290,"Rptoros",-19.568858639356,-1.37976661798993,5738.43538249664,9.77391197508421e-22,3.13358114073098e-19
"56811",3705,"Dkk2",-22.7103492652302,-1.4823349710159,8694.94306577071,9.96659509960125e-22,3.13358114073098e-19
"69183",1211,"C1qtnf2",-24.038577574899,-0.331589719349649,5389.05919643204,1.00018549017906e-21,3.13358114073098e-19
"56485",3096,"Slc2a5",-21.1621205727081,-2.27782108013047,5143.94295170165,1.03495462164161e-21,3.14751826485389e-19
"12164",2940,"Bmp8b",-20.8921135680026,-1.57244294391176,6999.41961419933,1.04481934103034e-21,3.14751826485389e-19
"100502933",3112,"Gm19461",-20.2317082023099,-1.16546779088975,4198.69898443999,1.0896920412445e-21,3.22075958982926e-19
"100503157",633,"Gm15471",-23.108173200191,-0.689965188283262,6211.05446412018,1.13310380995493e-21,3.28705021906369e-19
"66065",1365,"Hsd17b14",-25.3750425294028,-1.27533254600084,6725.3699908495,1.17640431336353e-21,3.35061337615268e-19
"170461",1402,"Stard6",-24.557463159238,-1.43057852256497,4323.75675044038,1.22800268618489e-21,3.43511822840827e-19
"69592",872,"Odam",-23.6576683493638,-1.26074045925416,6189.28333314048,1.30282583882029e-21,3.58048539738945e-19
"100034684",441,"Cstdc5",-20.9435957605693,-2.15504031752857,5374.40995908329,1.33699762131367e-21,3.61104616170321e-19
"12483",4314,"Cd22",-23.1085107475442,-1.70316227740299,5315.39559225684,1.37168409437927e-21,3.61921755781644e-19
"232313",1826,"Gxylt2",-24.038577574899,-0.688718162674673,7890.79655414369,1.39392475280032e-21,3.61921755781644e-19
"232146",1768,"Eva1a",-21.4951290245497,2.1184493962781,8409.92302445501,1.41285493528252e-21,3.61921755781644e-19
"210710",2129,"Gab3",-24.5571202123522,0.449923729646546,6550.66731622883,1.43523397456225e-21,3.61921755781644e-19
"213945",4230,"Col28a1",-20.3617404263061,-1.40544669906593,4132.13492900878,1.45792960767484e-21,3.61921755781644e-19
"241520",3394,"Fam171b",-23.6580086132574,0.904728108418757,5587.2860679228,1.49481138069293e-21,3.61921755781644e-19
"50525",2466,"Spag6l",-20.583580022402,-1.74929583148321,4852.64675937294,1.52780808408347e-21,3.61921755781644e-19
"100861870",3734,"Gm21284",-23.3572245785199,-1.73053646991085,6059.36951517204,1.55427939690057e-21,3.61921755781644e-19
"242253",3082,"Dnai3",-25.3750425294028,-1.33019947995825,4031.89839420314,1.56499511775998e-21,3.61921755781644e-19
"226413",6166,"Lct",-24.038577574899,0.033794730205351,4908.62499409302,1.58684542906838e-21,3.61921755781644e-19
"100101484",927,"Trac",-21.926968643961,-1.71802934748805,7019.25761237785,1.60204031664409e-21,3.61921755781644e-19
"109901",1106,"Cela1",-20.0035134609346,-1.11871370843127,5007.07254663785,1.61945800270374e-21,3.61921755781644e-19
"243373",3573,"AI854703",-20.2325850380735,-1.28438739795695,6122.61101233202,1.67247233450771e-21,3.61921755781644e-19
"100042100",1410,"Gm3667",-25.3750425294028,0.289699418964884,6335.50604488332,1.71183180743117e-21,3.61921755781644e-19
"231044",1452,"Gbx1",-24.5571202123522,-2.13185090525597,7355.0466394114,1.76951274858363e-21,3.61921755781644e-19
"72361",2859,"Ces2g",-21.8293570817448,-0.859910770195557,6584.6482770331,1.78274980158544e-21,3.61921755781644e-19
"320106",1606,"Slc38a11",-25.3746981844612,-1.73522042461065,3221.4320979645,1.81802423611897e-21,3.61921755781644e-19
"628813",1229,"Gm11437",-24.557463159238,-1.90438264910447,4303.18274820568,1.81822276920189e-21,3.61921755781644e-19
"545893",1123,"Mansc4",-24.557463159238,-0.29139144301238,5590.65829028233,1.84907135784269e-21,3.61921755781644e-19
"207839",5769,"Galnt6",-24.037894217034,-1.73673202048181,3261.4733554883,1.85789376246053e-21,3.61921755781644e-19
"101744",1923,"Acp7",-23.6576683493638,-1.57144541989876,5979.66722599337,1.86974435829535e-21,3.61921755781644e-19
"107448",3974,"Unc5a",-25.3746981844612,-1.45226900056297,5316.30251752882,1.87663311192157e-21,3.61921755781644e-19
"208151",7964,"Tmem132b",-24.5571202123522,-1.5688679872769,4945.28822322908,1.91494509734775e-21,3.61921755781644e-19
"170745",3498,"Xpnpep2",-25.3750425294028,-1.14996556875235,5330.57409203726,1.9285008160535e-21,3.61921755781644e-19
"50786",4286,"Hs6st2",-22.8964780277805,3.96004190308777,6125.41725880074,1.92866743239179e-21,3.61921755781644e-19
"74288",1031,"Spem1",-23.6580086132574,0.998039365120137,5541.85084539477,1.94072310792583e-21,3.61921755781644e-19
"268973",3838,"Nlrc4",-24.0389191356465,-2.26488560966123,4278.59601440871,2.01427488214332e-21,3.71219012103237e-19
"22223",1147,"Uchl1",-22.3995917822775,-1.49668578126607,7744.62005891001,2.05107027029331e-21,3.71938473411284e-19
"320873",3405,"Cdh10",-24.5571202123522,2.12852259453128,9092.94814831059,2.06566531674316e-21,3.71938473411284e-19
"545812",1807,"Pilrb2",-23.6580086132574,-1.3470077515789,5303.95005266447,2.14038994169078e-21,3.77118722120698e-19
"14585",3224,"Gfra1",-23.6580086132574,2.74248089406399,8643.89687745884,2.14258322813547e-21,3.77118722120698e-19
"328234",3456,"Rnf182",-25.3746981844612,-1.69276068724609,5580.1871135102,2.246270069246e-21,3.87899185533749e-19
"223672",1573,"Apol9a",-19.6950539334036,-1.15450047131403,4851.35864109102,2.25335626451141e-21,3.87899185533749e-19
"237091",1774,"Lhfpl1",-25.3746981844612,0.0348879496484767,4516.32149234042,2.83593448846494e-21,4.82879497410906e-19
"20557",1816,"Slfn3",-21.8300094023113,-1.34481744776658,5816.09435810688,2.8717814830753e-21,4.83232681886543e-19
"353235",5242,"Pcdha8",-20.397288420132,-1.68676472188246,5898.17785105014,2.89970457052889e-21,4.83232681886543e-19
"24117",2242,"Wif1",-21.4954502743324,6.77404081289167,10299.2541028481,3.1279986961861e-21,5.15790521850055e-19
"12715",1415,"Ckm",-21.4208429426872,-1.87535231783341,4986.30625991019,3.20141271724134e-21,5.19460084438143e-19
"20284",700,"Scrg1",-24.557463159238,-1.35462036258669,3850.60235189193,3.21657377532715e-21,5.19460084438143e-19
"104362",706,"Meig1",-20.4688897149318,-1.40258676628734,4467.51180865112,3.29980430220785e-21,5.27463616266184e-19
"641361",730,"Pinlyp",-24.557463159238,-1.53057174142036,3575.16561137822,3.49192455643182e-21,5.52535335116207e-19
"100503549",789,"Speer4e2",-25.3750425294028,1.11903774617526,3677.90331202413,3.57632263832565e-21,5.60230941293714e-19
"208080",1381,"Ubap1l",-24.5571202123522,-1.83629964875853,5657.14887233652,3.62298304579608e-21,5.61921083291046e-19
"66727",1044,"Plaat5",-24.038577574899,-1.42283887028203,6294.0167000453,3.67087886160242e-21,5.63767817323548e-19
"100217434",84,"Snord88c",-21.4941649071144,-1.60334762221803,9092.48030762683,3.74227977828906e-21,5.6915352162037e-19
"75689",735,"Higd1b",-25.3750425294028,-1.32318037718957,3597.72353638921,3.90241969231205e-21,5.85801578509605e-19
"14048",4345,"Eya1",-24.038577574899,3.19695574555552,4425.95460398501,3.97953248979694e-21,5.85801578509605e-19
"26877",4978,"B3galt1",-24.5571202123522,-1.82080096567975,4521.26043856601,3.98438279019652e-21,5.85801578509605e-19
"228846",5107,"D630003M21Rik",-21.7388887196914,-0.670443511257027,5768.79000693958,4.00132581554597e-21,5.85801578509605e-19
"100504018",1480,"Gm20016",-16.3360764557865,1.4417327195446,5873.99513347458,4.06932666933718e-21,5.90240761807101e-19
"319930",3361,"Ceacam19",-20.0573715571973,-1.11985302490321,4888.81076575381,4.2969227102459e-21,6.17534809688092e-19
"100499530",80,"Mir1906-2",-24.557463159238,-1.50597284885089,4914.42389784395,4.57338101300028e-21,6.45682792242732e-19
"330483",1635,"Ceacam16",-19.8049380403887,-1.13513434388615,5050.61346625131,4.58379281067298e-21,6.45682792242732e-19
"69820",1530,"1810059H22Rik",-24.0382359353733,-1.71352166975265,4451.98218405926,4.61643617817976e-21,6.45682792242732e-19
"50759",1229,"Fbxo16",-21.3519832841514,-1.51097421824891,5509.43004011613,5.21202565242744e-21,7.22534352613061e-19
"436090",1981,"Gpr62",-22.0309853671443,-0.240197456427795,9139.1602460441,5.37534270001358e-21,7.38638099962392e-19
"594844",1115,"Tceal3",-22.0309853671443,3.10786621323813,6767.73690295099,5.78436616632234e-21,7.79676008938424e-19
"791293",3127,"Gm9948",-24.0382359353733,-1.87549582682101,4345.07878295239,5.84296863675333e-21,7.79676008938424e-19
"13113",2955,"Cyp3a13",-23.6580086132574,-1.62443523100326,5643.17034089098,5.85770337358404e-21,7.79676008938424e-19
"74230",921,"Liat1",-22.7103492652302,-1.7477233181457,5289.70663668142,5.93188214822588e-21,7.79676008938424e-19
"64435",1911,"Fcamr",-21.8293570817448,0.559702802991931,4737.87426344547,5.96896373427947e-21,7.79676008938424e-19
"100736249",798,"Mira",-22.8958055415646,-1.95886791125847,5047.26501845163,5.97268612810663e-21,7.79676008938424e-19
"330217",3162,"Gal3st4",-23.6573280079104,-1.18596040133163,4713.01600321861,6.02239368538457e-21,7.79676008938424e-19
"29867",1181,"Cabp1",-23.108173200191,-1.50048092943614,4910.94654401767,6.12727472581618e-21,7.86752119507462e-19
"13421",3702,"Dnase1l3",-25.3746981844612,-1.72841931827171,3508.16321988757,6.18198171249857e-21,7.87323118099919e-19
"15162",2092,"Hck",-18.8207037550832,0.927942500562453,8438.98415437726,6.28540944684524e-21,7.8940354735995e-19
"12323",4190,"Camk2b",-22.5472701197916,-1.19719269390698,5333.20884205493,6.29910267602897e-21,7.8940354735995e-19
"70771",3214,"Gpr173",-23.3565467024165,-0.890231234968814,6090.78607213691,6.42570215910862e-21,7.98877970812988e-19
"100504361",758,"Gm14230",-23.6580086132574,-1.05963786163287,4676.46445550876,6.56372262173922e-21,8.05675449660683e-19
"14539",1221,"Opn1mw",-23.357563402111,-0.940907119313419,3297.10999376298,6.60648614288501e-21,8.05675449660683e-19
"77669",1912,"Arhgef38",-17.9224608758988,1.28738379072264,5213.88226634139,6.63467175271166e-21,8.05675449660683e-19
"21683",7338,"Tecta",-24.5571202123522,-1.61294764845848,7826.59058850327,6.7869512137456e-21,8.17827621256345e-19
"78803",4035,"Fbxo43",-24.557463159238,-1.85402935599781,4427.19784765208,7.00858321258607e-21,8.38087450573747e-19
"69787",1162,"Anxa13",-23.3572245785199,-1.07401983031807,4792.72929963517,7.09677077116065e-21,8.42203894925997e-19
"78134",4237,"Lpar4",-23.3568856786327,-0.651446943376777,4908.28812856719,7.15570388900168e-21,8.42812792640687e-19
"277089",675,"S100a11-ps",-22.7100140978762,-1.73058622072763,5475.70026888253,7.29601074579058e-21,8.52925435319473e-19
"338368",2745,"Pheta2",-21.0471158897369,0.307333187288719,5365.92665724965,7.46982396367029e-21,8.55188555518708e-19
"622402",1231,"Akr1c12",-20.0542192643814,-1.55947673363317,3789.6248271735,7.47066702752719e-21,8.55188555518708e-19
"171469",2253,"Gpr37l1",-23.3572245785199,-2.17807297707914,4357.06919395128,7.47914663939119e-21,8.55188555518708e-19
"211961",11697,"Asxl3",-23.1078355777172,2.04398902786541,6176.13630050577,7.64109755003115e-21,8.67375312472739e-19
"231646",4631,"Myo1h",-22.400256632828,-1.56951028711037,5200.00474078086,7.9936241372999e-21,8.9261892692012e-19
"244608",1271,"Ccdc113",-20.7974951649536,-1.94292204824508,3989.73870333851,8.05955626945699e-21,8.9261892692012e-19
"11875",1714,"Art5",-24.5571202123522,-1.48805151315355,8786.81488355853,8.13168332130511e-21,8.9261892692012e-19
"56363",3339,"Tmeff2",-23.108173200191,-0.770636792714901,4893.44364366638,8.14072659443143e-21,8.9261892692012e-19
"19092",4696,"Prkg2",-23.1071601072814,1.88400130100502,4864.54041584277,8.14838854449902e-21,8.9261892692012e-19
"432839",1601,"Gprin2",-21.5713641363706,0.0120970252120762,5237.65200034369,8.27112409355995e-21,8.99771936983449e-19
"213171",1149,"Prss27",-23.108173200191,-1.50816899149207,4241.39436325981,8.37328484661838e-21,9.02159227952974e-19
"170484",3108,"Nphs2",-22.400256632828,1.06657712181236,5090.91516763821,8.40825070418986e-21,9.02159227952974e-19
"17879",6019,"Myh1",-23.6573280079104,-1.56402111865913,5938.0363822545,8.83652789130641e-21,9.41661288553162e-19
"77132",1334,"2810433D01Rik",-25.3746981844612,-1.05910080831596,5853.55250845995,9.34305086958956e-21,9.88911431568382e-19
"18985",2566,"Pou2af1",-25.3750425294028,1.87408739086383,3208.15063205318,9.74687537745802e-21,1.02473022005288e-18
"64406",2097,"Sp5",-25.3750425294028,-1.94165478695859,4244.61134150873,9.83872442614633e-21,1.02749078757055e-18
"331188",4067,"Zfp781b",-21.7385638417503,-1.7359975397361,6145.88532162081,1.0107153924539e-20,1.04853355117816e-18
"74978",5293,"Lrriq1",-21.7375888223357,-1.57138665053485,6294.71036650698,1.0306393159916e-20,1.06216874243477e-18
"229949",3103,"Ak5",-22.7103492652302,0.27526049772764,4948.34277855199,1.13727423559215e-20,1.15699481315083e-18
"100217426",63,"Snord49b",-20.9420407457165,-0.992357929088948,8717.02241832668,1.13918036469169e-20,1.15699481315083e-18
"632971",682,"Rergl",-25.3750425294028,-1.60590031818152,5193.00890072969,1.1448081457924e-20,1.15699481315083e-18
"240216",2016,"E230025N22Rik",-19.2536054928723,-0.828263175732115,8198.77636070907,1.16247499765351e-20,1.16731864347706e-18
"193034",2520,"Trpv1",-24.0389191356465,-1.82242982756345,5214.16400557885,1.17941600455388e-20,1.17678673320615e-18
"100502985",1966,"Gm10814",-21.9263136700218,-1.73327440277882,5118.41807847963,1.22387531901867e-20,1.20755902943157e-18
"234542",1908,"Rtbdn",-23.6573280079104,-0.96969550574004,5241.68040215384,1.22567434203396e-20,1.20755902943157e-18
"72131",845,"2010310C07Rik",-23.1074978800913,-0.836650769716933,4875.40891803823,1.24668022066936e-20,1.2205778535491e-18
"19215",805,"Ptgds",-21.4208429426872,-1.39375096011362,6312.64323212589,1.29226947309756e-20,1.25161360116211e-18
"320309",2680,"Grep1",-23.6580086132574,-1.32819223963639,7789.243730468,1.29435942156567e-20,1.25161360116211e-18
"223838",8772,"Adamts20",-22.8958055415646,3.39698890609623,4795.8771743572,1.30278735372536e-20,1.25203459485324e-18
"77521",7543,"Mtus2",-24.037894217034,-0.89682792507708,3744.13222263585,1.35091714006355e-20,1.29037298774973e-18
"23956",2018,"Neu2",-19.189973846833,0.0454306459142986,4478.31111094303,1.36987801642845e-20,1.30055388650616e-18
"19223",1751,"Ptgis",-22.8951327594909,-1.89913399012103,4809.34269174757,1.39932812762661e-20,1.32051054935366e-18
"241989",5218,"Pabpc4l",-24.5571202123522,-0.406076288013566,4646.10944708152,1.42209888186311e-20,1.32836191704319e-18
"71872",4973,"Aox4",-22.4005889522976,-1.68812576645768,3770.87728907396,1.4246077373971e-20,1.32836191704319e-18
"14202",2670,"Fhl4",-23.3568856786327,-1.56475033531435,5716.09709143854,1.4420064802172e-20,1.33662908358594e-18
"16336",587,"Insl3",-20.5451340584705,-1.70172813244968,5427.29244788679,1.46095620541079e-20,1.33872126242556e-18
"237928",1910,"Phospho1",-24.038577574899,-0.279532450032599,4564.54558507453,1.46221273992654e-20,1.33872126242556e-18
"320923",2795,"Map7d3",-24.557463159238,-1.01158892178488,3245.06516651,1.46990141804785e-20,1.33872126242556e-18
"319929",666,"A630076J17Rik",-27.4497800221527,-1.49872963680797,6338.07985013711,1.50922322122579e-20,1.36658854106948e-18
"216033",3924,"Ctnna3",-24.5571202123522,-1.73758674587563,6222.44925985717,1.52227340489924e-20,1.36743637749019e-18
"218440",3940,"Ankrd34b",-22.7103492652302,-1.58835075716717,4849.65591391024,1.52761804060506e-20,1.36743637749019e-18
"399548",4244,"Scn4b",-23.6576683493638,0.038678831991695,4169.78848935516,1.54516936232162e-20,1.37528852618001e-18
"17523",2546,"Mpo",-25.3750425294028,-1.01015011993642,4810.86107568828,1.55539169009498e-20,1.37656558335242e-18
"211577",2006,"Mrgprf",-22.8964780277805,2.75210772086906,4783.39811805649,1.57490969465197e-20,1.38600900936646e-18
"217316",3020,"Slc16a5",-17.602733623819,1.26922671046218,3081.0876046674,1.59017830718442e-20,1.39162811072871e-18
"14172",1086,"Fgf18",-21.8293570817448,-1.18528324018068,5975.39184957806,1.60599900778522e-20,1.39766524760863e-18
"230085",3393,"Phf24",-24.5571202123522,-0.821581981536321,6623.5552800723,1.63528790120767e-20,1.41529198742641e-18
"100502736",998,"Gm19345",-20.2959899985789,-1.52854372171759,6132.20790321729,1.65300110182015e-20,1.42276166263806e-18
"100040049",935,"Smim38",-20.0876648610303,-1.30291836059794,2762.24413290531,1.6812608924899e-20,1.43480172574749e-18
"100504234",2151,"Ccdc170",-18.9636900763635,-0.665211232509299,5716.92676858403,1.68530812344423e-20,1.43480172574749e-18
"26424",3857,"Nr5a2",-22.8958055415646,-1.57099440752469,4615.77852637635,1.71673027657981e-20,1.45365296122285e-18
"22152",1723,"Tubb3",-22.5469364194215,0.00148814239490062,8122.33744962681,1.73454256367234e-20,1.46083920752297e-18
"72340",570,"2010009K17Rik",-22.3999242428303,-1.53259900425253,8366.6175119256,1.76540837280901e-20,1.47888353797076e-18
"75311",1237,"4930550C14Rik",-23.1078355777172,-0.962076259523369,4523.26042911594,1.80077987221681e-20,1.49759385605398e-18
"56544",2739,"Vmn2r1",-23.6576683493638,-1.23370878182314,6844.85098889926,1.80686395655412e-20,1.49759385605398e-18
"56277",2698,"Tmem45a",-23.6576683493638,2.05287442723563,4065.82174356141,1.81793070925494e-20,1.49883602949887e-18
"28240",7292,"Trpm2",-24.038577574899,-1.63002458443999,4954.65681007033,1.83633493950663e-20,1.50580662710582e-18
"60594",2828,"Capn12",-20.5448328210065,-0.586361909062151,8024.33169618908,1.84561042071061e-20,1.50580662710582e-18
"100038735",2047,"Gm10384",-21.5729761788365,-0.308132086698179,3677.18125955446,1.87147006397339e-20,1.51899370736493e-18
"100504616",2973,"Gm15910",-22.5462688036097,-1.55141955046858,4653.01884077552,1.90286482066466e-20,1.53148528811987e-18
"15436",2560,"Hoxd4",-22.1434935228417,-0.890402145862444,7300.41394913453,1.90641322172598e-20,1.53148528811987e-18
"20450",5376,"St8sia2",-22.7100140978762,1.62464064652897,5690.02271214208,1.92920767011412e-20,1.54188970164988e-18
"245880",2685,"Wasf3",-24.5571202123522,0.553095547338851,6095.66027905057,1.95495903080956e-20,1.55383537648525e-18
"108995",1759,"Tbc1d10c",-22.1441534677038,-1.4921819360688,7654.10222210981,1.96725473412396e-20,1.55383537648525e-18
"329244",1023,"Il19",-24.038577574899,-0.462952483657238,4892.38219046517,1.98900858889956e-20,1.55383537648525e-18
"17173",1612,"Ascl2",-25.3750425294028,-1.42283370217219,4231.21147247312,1.99116013701938e-20,1.55383537648525e-18
"208154",3235,"Btla",-20.3299580809869,-1.26949162913587,5812.85477764775,1.99374982874903e-20,1.55383537648525e-18
"69908",3320,"Rab3b",-20.3635178796616,-1.49847019085577,4304.81514936661,2.00830434065391e-20,1.55743007407641e-18
"14009",4223,"Etv1",-18.3372019644737,2.72052312814518,7417.23589914552,2.06210236928669e-20,1.58517687210301e-18
"100039596",501,"Tcf24",-24.5571202123522,-1.89630441947224,5285.95993186036,2.06432225923405e-20,1.58517687210301e-18
"320939",5677,"5930403L14Rik",-22.8958055415646,-1.55804841536601,4449.28358642675,2.08792735389057e-20,1.59548204871687e-18
"246727",4718,"Oas3",-20.0035134609346,-1.51468166204496,7150.80372090819,2.10450923903168e-20,1.60034646744812e-18
"331004",3492,"Slc9a9",-24.038577574899,0.432221783322235,4436.75399037195,2.12648978324337e-20,1.60924939393756e-18
"77855",1269,"D730045A05Rik",-24.5571202123522,-0.812048201687304,4877.69289705677,2.15623581841492e-20,1.61662532411489e-18
"57262",598,"Retnla",-21.4941649071144,-1.47194723467225,3734.27068383637,2.16390500178424e-20,1.61662532411489e-18
"114654",605,"Ly6g6d",-20.5829751706911,-0.362957309212496,4482.53574270088,2.16719641279366e-20,1.61662532411489e-18
"93892",2712,"Pcdhb21",-20.9426629120415,-0.839155451842402,5790.17544037174,2.19790328735418e-20,1.63176090030347e-18
"18768",6039,"Pkib",-18.5261865100375,-0.612192342581299,3745.6957208469,2.24892590114201e-20,1.66176529440517e-18
"100038412",1053,"Faddos",-20.5457363935144,-0.534566754707521,7193.4463737796,2.26474446727257e-20,1.66559728074295e-18
"100034363",681,"Tmsb15b2",-23.108173200191,-1.5658851051749,6167.81679090484,2.27928418003498e-20,1.66845732150692e-18
"67504",1189,"Rnf151",-22.5469364194215,-1.54836323425837,6020.77228440346,2.32370894286225e-20,1.68782669972305e-18
"432460",504,"Tmem229b-ps",-23.3565467024165,-1.42066599632501,5306.65681644413,2.32729375767749e-20,1.68782669972305e-18
"20408",1426,"Sh3gl3",-25.3750425294028,-1.66243290535162,6308.42814287256,2.35193384157887e-20,1.69783611190474e-18
"235431",3610,"Coro2b",-20.7984180431271,-0.512237485275974,7727.79722547248,2.36935884360014e-20,1.70256909564203e-18
"74338",2439,"Slc6a19",-22.400256632828,-2.01105937575496,3289.52435189214,2.39419804098678e-20,1.71256220603004e-18
"360220",1159,"Speer4d",-25.3750425294028,2.78575734495513,2914.1059842852,2.5205111597231e-20,1.79443045177423e-18
"18189",9040,"Nrxn1",-23.108173200191,0.188980414159431,5402.32514205567,2.53596664044135e-20,1.79443045177423e-18
"108078",3569,"Olr1",-20.433092337313,-0.10587630505423,3998.45905228539,2.54301666322298e-20,1.79443045177423e-18
"74039",2759,"Nfam1",-23.6576683493638,-1.46170589239203,9208.2471989687,2.62019137485926e-20,1.84059631781033e-18
"66815",1318,"Mcub",-22.3995917822775,-1.2231694563813,6300.30038418434,2.72113204931959e-20,1.90026296756409e-18
"59006",1153,"Myoz2",-27.4497800221527,-2.16742280928489,4197.94765373738,2.72939143122834e-20,1.90026296756409e-18
